0.455077, 0.455077, 0.455077, 0.455077, 0.455077, 0.455077, 0.455077, 0.455077
0.442741, 0.442741, 0.442741, 0.442741, 0.442741, 0.442741, 0.442741, 0.442741
0.431704, 0.431704, 0.431704, 0.431704, 0.431704, 0.431704, 0.431704, 0.431704
0.419210, 0.419210, 0.419210, 0.419210, 0.419210, 0.419210, 0.419210, 0.419210
0.408038, 0.408038, 0.408038, 0.408038, 0.408038, 0.408038, 0.408038, 0.408038
0.395395, 0.395395, 0.395395, 0.395395, 0.395395, 0.395395, 0.395395, 0.395395
0.384093, 0.384093, 0.384093, 0.384093, 0.384093, 0.384093, 0.384093, 0.384093
0.371310, 0.371310, 0.371310, 0.371310, 0.371310, 0.371310, 0.371310, 0.371310
0.358456, 0.358456, 0.358456, 0.358456, 0.358456, 0.358456, 0.358456, 0.358456
0.346973, 0.346973, 0.346973, 0.346973, 0.346973, 0.346973, 0.346973, 0.346973
0.333993, 0.333993, 0.333993, 0.333993, 0.333993, 0.333993, 0.333993, 0.333993
0.322401, 0.322401, 0.322401, 0.322401, 0.322401, 0.322401, 0.322401, 0.322401
0.309302, 0.309302, 0.309302, 0.309302, 0.309302, 0.309302, 0.309302, 0.309302
0.297608, 0.297608, 0.297608, 0.297608, 0.297608, 0.297608, 0.297608, 0.297608
0.284400, 0.284400, 0.284400, 0.284400, 0.284400, 0.284400, 0.284400, 0.284400
0.272614, 0.272614, 0.272614, 0.272614, 0.272614, 0.272614, 0.272614, 0.272614
0.259305, 0.259305, 0.259305, 0.259305, 0.259305, 0.259305, 0.259305, 0.259305
0.247434, 0.247434, 0.247434, 0.247434, 0.247434, 0.247434, 0.247434, 0.247434
0.234034, 0.234034, 0.234034, 0.234034, 0.234034, 0.234034, 0.234034, 0.234034
0.222086, 0.222086, 0.222086, 0.222086, 0.222086, 0.222086, 0.222086, 0.222086
0.208604, 0.208604, 0.208604, 0.208604, 0.208604, 0.208604, 0.208604, 0.208604
0.196587, 0.196587, 0.196587, 0.196587, 0.196587, 0.196587, 0.196587, 0.196587
0.183032, 0.183032, 0.183032, 0.183032, 0.183032, 0.183032, 0.183032, 0.183032
0.169442, 0.169442, 0.169442, 0.169442, 0.169442, 0.169442, 0.169442, 0.169442
0.157336, 0.157336, 0.157336, 0.157336, 0.157336, 0.157336, 0.157336, 0.157336
0.143687, 0.143687, 0.143687, 0.143687, 0.143687, 0.143687, 0.143687, 0.143687
0.131532, 0.131532, 0.131532, 0.131532, 0.131532, 0.131532, 0.131532, 0.131532
0.117834, 0.117834, 0.117834, 0.117834, 0.117834, 0.117834, 0.117834, 0.117834
0.105639, 0.105639, 0.105639, 0.105639, 0.105639, 0.105639, 0.105639, 0.105639
0.091901, 0.091901, 0.091901, 0.091901, 0.091901, 0.091901, 0.091901, 0.091901
0.079674, 0.079674, 0.079674, 0.079674, 0.079674, 0.079674, 0.079674, 0.079674
0.065905, 0.065905, 0.065905, 0.065905, 0.065905, 0.065905, 0.065905, 0.065905
0.053655, 0.053655, 0.053655, 0.053655, 0.053655, 0.053655, 0.053655, 0.053655
0.039865, 0.039865, 0.039865, 0.039865, 0.039865, 0.039865, 0.039865, 0.039865
0.027600, 0.027600, 0.027600, 0.027600, 0.027600, 0.027600, 0.027600, 0.027600
0.013797, 0.013797, 0.013797, 0.013797, 0.013797, 0.013797, 0.013797, 0.013797
0.001526, 0.001526, 0.001526, 0.001526, 0.001526, 0.001526, 0.001526, 0.001526
-0.012280, -0.012280, -0.012280, -0.012280, -0.012280, -0.012280, -0.012280, -0.012280
-0.026083, -0.026083, -0.026083, -0.026083, -0.026083, -0.026083, -0.026083, -0.026083
-0.038349, -0.038349, -0.038349, -0.038349, -0.038349, -0.038349, -0.038349, -0.038349
-0.052140, -0.052140, -0.052140, -0.052140, -0.052140, -0.052140, -0.052140, -0.052140
-0.064391, -0.064391, -0.064391, -0.064391, -0.064391, -0.064391, -0.064391, -0.064391
-0.078162, -0.078162, -0.078162, -0.078162, -0.078162, -0.078162, -0.078162, -0.078162
-0.090390, -0.090390, -0.090390, -0.090390, -0.090390, -0.090390, -0.090390, -0.090390
-0.104130, -0.104130, -0.104130, -0.104130, -0.104130, -0.104130, -0.104130, -0.104130
-0.116327, -0.116327, -0.116327, -0.116327, -0.116327, -0.116327, -0.116327, -0.116327
-0.130028, -0.130028, -0.130028, -0.130028, -0.130028, -0.130028, -0.130028, -0.130028
-0.142186, -0.142186, -0.142186, -0.142186, -0.142186, -0.142186, -0.142186, -0.142186
-0.155837, -0.155837, -0.155837, -0.155837, -0.155837, -0.155837, -0.155837, -0.155837
-0.167947, -0.167947, -0.167947, -0.167947, -0.167947, -0.167947, -0.167947, -0.167947
-0.181540, -0.181540, -0.181540, -0.181540, -0.181540, -0.181540, -0.181540, -0.181540
-0.193594, -0.193594, -0.193594, -0.193594, -0.193594, -0.193594, -0.193594, -0.193594
-0.207120, -0.207120, -0.207120, -0.207120, -0.207120, -0.207120, -0.207120, -0.207120
-0.220607, -0.220607, -0.220607, -0.220607, -0.220607, -0.220607, -0.220607, -0.220607
-0.232559, -0.232559, -0.232559, -0.232559, -0.232559, -0.232559, -0.232559, -0.232559
-0.245964, -0.245964, -0.245964, -0.245964, -0.245964, -0.245964, -0.245964, -0.245964
-0.257840, -0.257840, -0.257840, -0.257840, -0.257840, -0.257840, -0.257840, -0.257840
-0.271154, -0.271154, -0.271154, -0.271154, -0.271154, -0.271154, -0.271154, -0.271154
-0.282945, -0.282945, -0.282945, -0.282945, -0.282945, -0.282945, -0.282945, -0.282945
-0.296160, -0.296160, -0.296160, -0.296160, -0.296160, -0.296160, -0.296160, -0.296160
-0.307858, -0.307858, -0.307858, -0.307858, -0.307858, -0.307858, -0.307858, -0.307858
-0.320964, -0.320964, -0.320964, -0.320964, -0.320964, -0.320964, -0.320964, -0.320964
-0.332562, -0.332562, -0.332562, -0.332562, -0.332562, -0.332562, -0.332562, -0.332562
-0.345550, -0.345550, -0.345550, -0.345550, -0.345550, -0.345550, -0.345550, -0.345550
-0.357040, -0.357040, -0.357040, -0.357040, -0.357040, -0.357040, -0.357040, -0.357040
-0.369901, -0.369901, -0.369901, -0.369901, -0.369901, -0.369901, -0.369901, -0.369901
-0.381275, -0.381275, -0.381275, -0.381275, -0.381275, -0.381275, -0.381275, -0.381275
-0.394001, -0.394001, -0.394001, -0.394001, -0.394001, -0.394001, -0.394001, -0.394001
-0.406652, -0.406652, -0.406652, -0.406652, -0.406652, -0.406652, -0.406652, -0.406652
-0.417832, -0.417832, -0.417832, -0.417832, -0.417832, -0.417832, -0.417832, -0.417832
-0.430335, -0.430335, -0.430335, -0.430335, -0.430335, -0.430335, -0.430335, -0.430335
-0.441380, -0.441380, -0.441380, -0.441380, -0.441380, -0.441380, -0.441380, -0.441380
-0.453726, -0.453726, -0.453726, -0.453726, -0.453726, -0.453726, -0.453726, -0.453726
-0.464627, -0.464627, -0.464627, -0.464627, -0.464627, -0.464627, -0.464627, -0.464627
-0.476808, -0.476808, -0.476808, -0.476808, -0.476808, -0.476808, -0.476808, -0.476808
-0.487559, -0.487559, -0.487559, -0.487559, -0.487559, -0.487559, -0.487559, -0.487559
-0.499566, -0.499566, -0.499566, -0.499566, -0.499566, -0.499566, -0.499566, -0.499566
-0.510159, -0.510159, -0.510159, -0.510159, -0.510159, -0.510159, -0.510159, -0.510159
-0.521984, -0.521984, -0.521984, -0.521984, -0.521984, -0.521984, -0.521984, -0.521984
-0.532412, -0.532412, -0.532412, -0.532412, -0.532412, -0.532412, -0.532412, -0.532412
-0.544047, -0.544047, -0.544047, -0.544047, -0.544047, -0.544047, -0.544047, -0.544047
-0.554302, -0.554302, -0.554302, -0.554302, -0.554302, -0.554302, -0.554302, -0.554302
-0.565740, -0.565740, -0.565740, -0.565740, -0.565740, -0.565740, -0.565740, -0.565740
-0.577070, -0.577070, -0.577070, -0.577070, -0.577070, -0.577070, -0.577070, -0.577070
-0.587049, -0.587049, -0.587049, -0.587049, -0.587049, -0.587049, -0.587049, -0.587049
-0.598169, -0.598169, -0.598169, -0.598169, -0.598169, -0.598169, -0.598169, -0.598169
-0.607958, -0.607958, -0.607958, -0.607958, -0.607958, -0.607958, -0.607958, -0.607958
-0.618861, -0.618861, -0.618861, -0.618861, -0.618861, -0.618861, -0.618861, -0.618861
-0.628454, -0.628454, -0.628454, -0.628454, -0.628454, -0.628454, -0.628454, -0.628454
-0.639132, -0.639132, -0.639132, -0.639132, -0.639132, -0.639132, -0.639132, -0.639132
-0.648522, -0.648522, -0.648522, -0.648522, -0.648522, -0.648522, -0.648522, -0.648522
-0.658969, -0.658969, -0.658969, -0.658969, -0.658969, -0.658969, -0.658969, -0.658969
-0.668150, -0.668150, -0.668150, -0.668150, -0.668150, -0.668150, -0.668150, -0.668150
